PLC_NM,NTN_NM,CARD_USE_AMT,CARD_UTILIIZA_CAS_CO,BASE_QUARTER
전포카페거리,인도네시아,50750,3,2021년 1분기
전포카페거리,일본,1365650,46,2021년 1분기
전포카페거리,중국,159842,9,2021년 1분기
전포카페거리,카자흐스탄,71200,7,2021년 1분기
전포카페거리,캐나다,211800,8,2021년 1분기
전포카페거리,콜롬비아,82400,6,2021년 1분기
전포카페거리,태국,273500,16,2021년 1분기
전포카페거리,폴란드,8000,1,2021년 1분기
전포카페거리,프랑스,347500,17,2021년 1분기
전포카페거리,핀란드,10700,1,2021년 1분기
전포카페거리,호주,65000,2,2021년 1분기
전포카페거리,홍콩,354400,6,2021년 1분기
태종대,미국,429600,30,2021년 1분기
태종대,바하마,9900,1,2021년 1분기
태종대,브라질,3400,2,2021년 1분기
태종대,영국,13600,2,2021년 1분기
태종대,인도,107400,8,2021년 1분기
태종대,일본,131800,4,2021년 1분기
태종대,중국,7000,1,2021년 1분기
태종대,캐나다,10000,2,2021년 1분기
태종대,폴란드,14500,2,2021년 1분기
태종대,프랑스,59700,5,2021년 1분기
해운대해수욕장,그리스,102100,2,2021년 1분기
해운대해수욕장,남아프리카공화국,45000,1,2021년 1분기
해운대해수욕장,네덜란드,208200,7,2021년 1분기
해운대해수욕장,노르웨이,56989790,67,2021년 1분기
해운대해수욕장,뉴질랜드,789820,15,2021년 1분기
해운대해수욕장,대만,67200,3,2021년 1분기
해운대해수욕장,덴마크,550300,8,2021년 1분기
해운대해수욕장,독일,17546960,63,2021년 1분기
해운대해수욕장,러시아,3639320,68,2021년 1분기
해운대해수욕장,룩셈부르크,189000,1,2021년 1분기
해운대해수욕장,마카오,138000,1,2021년 1분기
해운대해수욕장,말레이시아,825598,3,2021년 1분기
해운대해수욕장,멕시코,641978,13,2021년 1분기
해운대해수욕장,몽골,10000,1,2021년 1분기
해운대해수욕장,미국,430789807,3123,2021년 1분기
해운대해수욕장,바하마,1330782,15,2021년 1분기
해운대해수욕장,버뮤다,4300,1,2021년 1분기
해운대해수욕장,베네수엘라,67130,2,2021년 1분기
해운대해수욕장,베트남,869600,6,2021년 1분기
해운대해수욕장,벨기에,35500,4,2021년 1분기
해운대해수욕장,보츠와나,25650,1,2021년 1분기
해운대해수욕장,볼리비아,108000,1,2021년 1분기
해운대해수욕장,브라질,18000,2,2021년 1분기
해운대해수욕장,사우디아라비아,616660,3,2021년 1분기
해운대해수욕장,스웨덴,16800,2,2021년 1분기
해운대해수욕장,스위스,731760,25,2021년 1분기
해운대해수욕장,스페인,35500,2,2021년 1분기
해운대해수욕장,슬로바키아,4200,1,2021년 1분기
해운대해수욕장,싱가폴,448048808,2046,2021년 1분기
해운대해수욕장,사이프러스,365000,2,2021년 1분기
해운대해수욕장,아랍에미레이트,2171200,12,2021년 1분기
해운대해수욕장,아일랜드,162700,9,2021년 1분기
해운대해수욕장,알바니아,22750,4,2021년 1분기
해운대해수욕장,영국,92228345,485,2021년 1분기
해운대해수욕장,오스트리아,2211780,50,2021년 1분기
해운대해수욕장,이탈리아,1267280,20,2021년 1분기
해운대해수욕장,인도,499270,13,2021년 1분기
해운대해수욕장,인도네시아,5481460,15,2021년 1분기
해운대해수욕장,일본,7474032,48,2021년 1분기
해운대해수욕장,자메이카,24000,1,2021년 1분기
해운대해수욕장,중국,6901704,57,2021년 1분기
해운대해수욕장,칠레,166800,1,2021년 1분기
해운대해수욕장,카자흐스탄,133900,4,2021년 1분기
해운대해수욕장,캐나다,11514840,86,2021년 1분기
해운대해수욕장,코스타리카,2000,1,2021년 1분기
해운대해수욕장,태국,3000,1,2021년 1분기
해운대해수욕장,터키,9500,3,2021년 1분기
해운대해수욕장,파나마,639160,3,2021년 1분기
해운대해수욕장,파라과이,66000,1,2021년 1분기
해운대해수욕장,폴란드,14200,1,2021년 1분기
해운대해수욕장,프랑스,2369430,45,2021년 1분기
해운대해수욕장,핀란드,451996,6,2021년 1분기
해운대해수욕장,필리핀,1015900,3,2021년 1분기
해운대해수욕장,호주,2510230,55,2021년 1분기
해운대해수욕장,홍콩,80497058,271,2021년 1분기
흰여울문화마을,그리스,10000,1,2021년 1분기
흰여울문화마을,대만,23300,3,2021년 1분기
흰여울문화마을,러시아,24800,5,2021년 1분기
흰여울문화마을,말레이시아,14500,1,2021년 1분기
흰여울문화마을,미국,101500,8,2021년 1분기
흰여울문화마을,베트남,11000,1,2021년 1분기
흰여울문화마을,스웨덴,6500,1,2021년 1분기
흰여울문화마을,스페인,14500,2,2021년 1분기
흰여울문화마을,영국,14200,2,2021년 1분기
흰여울문화마을,일본,81400,8,2021년 1분기
흰여울문화마을,중국,81375,2,2021년 1분기
흰여울문화마을,콜롬비아,11000,2,2021년 1분기
흰여울문화마을,태국,5000,1,2021년 1분기
흰여울문화마을,프랑스,17000,1,2021년 1분기
흰여울문화마을,호주,10000,1,2021년 1분기
BIFF광장&용두산공원&보수동책방골목,괌,81500,4,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,네덜란드,53000,4,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,노르웨이,3000,1,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,대만,601430,23,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,덴마크,49000,4,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,독일,803700,57,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,러시아,2195790,109,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,룩셈부르크,21000,1,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,리투아니아,47000,4,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,말레이시아,123600,9,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,멕시코,79400,7,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,모로코,5900,1,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,미국,18230819,624,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,바하마,79900,2,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,베네수엘라,50000,2,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,베트남,177300,7,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,벨기에,11050,3,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,벨라루스,38300,4,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,보스니아헤르체고비나,5000,1,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,불가리아,25000,1,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,브라질,102000,3,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,브루나이드루살렘,63000,2,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,사우디아라비아,270100,2,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,스웨덴,36900,5,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,스위스,41100,6,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,스페인,509176,34,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,슬로바키아,2400,1,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,싱가폴,496700,16,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,사이프러스,12700,1,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,아랍에미레이트,6000,1,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,아일랜드,272860,3,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,에스토니아,11000,1,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,에콰도르,280000,1,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,영국,928546,34,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,오스트리아,4200,1,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,우크라이나,12700,2,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,이스라엘,6400,1,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,이탈리아,54800,5,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,인도,11600,1,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,인도네시아,1078580,46,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,일본,1531243,89,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,중국,3406699,115,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,체코,78000,10,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,카자흐스탄,477430,16,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,카타르,2950,1,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,캐나다,222000,7,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,코스타리카,125300,1,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,콜롬비아,19200,6,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,태국,99600,7,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,파나마,950,1,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,페루,8300,2,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,폴란드,39800,3,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,푸에르토리코,87600,2,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,프랑스,1717930,121,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,핀란드,165500,10,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,필리핀,15000,1,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,헝가리,110600,4,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,호주,18900,1,2021년 2분기
BIFF광장&용두산공원&보수동책방골목,홍콩,61500,2,2021년 2분기
감천문화마을,네덜란드,138800,11,2021년 2분기
감천문화마을,노르웨이,30500,5,2021년 2분기
감천문화마을,뉴질랜드,77500,2,2021년 2분기
감천문화마을,대만,89500,12,2021년 2분기
감천문화마을,덴마크,17500,4,2021년 2분기
감천문화마을,도미니카,10500,2,2021년 2분기
감천문화마을,독일,965500,137,2021년 2분기
감천문화마을,라트비아,2000,1,2021년 2분기
감천문화마을,러시아,697360,68,2021년 2분기
감천문화마을,루마니아,100000,3,2021년 2분기
감천문화마을,룩셈부르크,5000,1,2021년 2분기
감천문화마을,리투아니아,40000,2,2021년 2분기
감천문화마을,말레이시아,144700,14,2021년 2분기
감천문화마을,멕시코,345700,28,2021년 2분기
감천문화마을,모로코,27500,5,2021년 2분기
감천문화마을,모리셔스,11000,2,2021년 2분기
감천문화마을,몽골,58300,5,2021년 2분기
감천문화마을,미국,11174600,809,2021년 2분기
감천문화마을,바하마,37400,6,2021년 2분기
감천문화마을,베네수엘라,4000,1,2021년 2분기
감천문화마을,베트남,13500,2,2021년 2분기
감천문화마을,벨기에,84000,8,2021년 2분기
감천문화마을,벨라루스,52300,8,2021년 2분기
감천문화마을,보스니아헤르체고비나,3000,1,2021년 2분기
감천문화마을,불가리아,4500,1,2021년 2분기
감천문화마을,브라질,26000,3,2021년 2분기
감천문화마을,사우디아라비아,73000,9,2021년 2분기
감천문화마을,스웨덴,398800,27,2021년 2분기
감천문화마을,스위스,205900,31,2021년 2분기
감천문화마을,스페인,726000,96,2021년 2분기
감천문화마을,싱가폴,43600,4,2021년 2분기
감천문화마을,아랍에미레이트,9800,3,2021년 2분기
감천문화마을,아이티,34500,2,2021년 2분기
감천문화마을,아일랜드,5500,1,2021년 2분기
감천문화마을,아제르바이잔,29000,3,2021년 2분기
감천문화마을,에스토니아,10100,3,2021년 2분기
감천문화마을,영국,709720,80,2021년 2분기
감천문화마을,오스트리아,15900,5,2021년 2분기
감천문화마을,우루과이,1300,1,2021년 2분기
감천문화마을,우크라이나,18600,4,2021년 2분기
감천문화마을,이탈리아,256800,22,2021년 2분기
감천문화마을,인도,2000,1,2021년 2분기
감천문화마을,인도네시아,530000,29,2021년 2분기
감천문화마을,일본,293000,46,2021년 2분기
감천문화마을,중국,1196579,90,2021년 2분기
감천문화마을,체코,65500,9,2021년 2분기
감천문화마을,카자흐스탄,130950,26,2021년 2분기
감천문화마을,캄보디아,56000,3,2021년 2분기
감천문화마을,캐나다,77000,7,2021년 2분기
감천문화마을,코스타리카,24000,2,2021년 2분기
감천문화마을,콜롬비아,25000,6,2021년 2분기
감천문화마을,태국,19000,2,2021년 2분기
감천문화마을,터키,72520,13,2021년 2분기
감천문화마을,페루,32000,2,2021년 2분기
감천문화마을,포르투갈,41500,6,2021년 2분기
감천문화마을,폴란드,31200,8,2021년 2분기
감천문화마을,푸에르토리코,9500,2,2021년 2분기
감천문화마을,프랑스,3565450,458,2021년 2분기
감천문화마을,핀란드,154700,17,2021년 2분기
감천문화마을,헝가리,59500,8,2021년 2분기
감천문화마을,호주,8500,1,2021년 2분기
감천문화마을,홍콩,9500,1,2021년 2분기
광안리해수욕장,가나,60500,4,2021년 2분기
광안리해수욕장,그리스,47800,1,2021년 2분기
광안리해수욕장,남아프리카공화국,19000,2,2021년 2분기
광안리해수욕장,네덜란드,192300,10,2021년 2분기
광안리해수욕장,노르웨이,181000,6,2021년 2분기
